1770471377.9942465,key_press,keyboard,f6531a67
1770471378.075829,key_press,keyboard,f6531a67
1770471378.1020455,key_release,keyboard,f6531a67
1770471378.2094717,key_release,keyboard,f6531a67
1770471378.2553768,key_press,keyboard,f6531a67
1770471378.3167162,key_press,keyboard,f6531a67
1770471378.3694475,key_release,keyboard,f6531a67
1770471378.401092,key_press,keyboard,f6531a67
1770471378.4569478,key_release,keyboard,f6531a67
1770471378.5290596,key_release,keyboard,f6531a67
1770471378.5448449,key_press,keyboard,f6531a67
1770471378.6365805,key_press,keyboard,f6531a67
1770471378.665113,key_release,keyboard,f6531a67
1770471378.693852,key_press,keyboard,f6531a67
1770471378.7440467,key_release,keyboard,f6531a67
1770471378.850551,key_release,keyboard,f6531a67
1770471378.9804735,key_press,keyboard,f6531a67
1770471379.06773,key_press,keyboard,f6531a67
1770471379.1435976,key_release,keyboard,f6531a67
1770471379.1501932,key_press,keyboard,f6531a67
1770471379.2010365,key_release,keyboard,f6531a67
1770471379.2686276,key_press,keyboard,f6531a67
1770471379.3190553,key_release,keyboard,f6531a67
1770471379.3964195,key_press,keyboard,f6531a67
1770471379.4085295,key_release,keyboard,f6531a67
1770471379.523859,key_release,keyboard,f6531a67
1770471379.8122442,key_press,keyboard,f6531a67
1770471379.9600635,key_release,keyboard,f6531a67
1770471379.9929442,key_press,keyboard,f6531a67
1770471380.0814822,key_press,keyboard,f6531a67
1770471380.139969,key_release,keyboard,f6531a67
1770471380.2008374,key_release,keyboard,f6531a67
1770471380.2821624,key_press,keyboard,f6531a67
1770471380.373878,key_press,keyboard,f6531a67
1770471380.4212997,key_release,keyboard,f6531a67
1770471380.4388454,key_press,keyboard,f6531a67
1770471380.5050066,key_press,keyboard,f6531a67
1770471380.528888,key_release,keyboard,f6531a67
1770471380.595292,key_release,keyboard,f6531a67
1770471380.6368315,key_release,keyboard,f6531a67
1770471381.1360195,key_press,keyboard,f6531a67
1770471381.6344712,key_press,keyboard,f6531a67
1770471381.663616,key_press,keyboard,f6531a67
1770471381.732575,key_release,keyboard,f6531a67
1770471381.886863,key_release,keyboard,f6531a67
1770471387.2121344,key_press,keyboard,f6531a67
1770471387.2931695,key_release,keyboard,f6531a67
1770471455.0824769,key_press,keyboard,f6531a67
1770471455.250262,key_release,keyboard,f6531a67
1770471455.4953535,key_press,keyboard,f6531a67
1770471455.61501,key_release,keyboard,f6531a67
1770471463.767281,key_press,keyboard,f6531a67
1770471463.8155699,key_press,keyboard,f6531a67
1770471463.894923,key_press,keyboard,f6531a67
1770471463.9448807,key_release,keyboard,f6531a67
1770471463.9913487,key_release,keyboard,f6531a67
1770471464.0557213,key_release,keyboard,f6531a67
1770471464.1730313,key_press,keyboard,f6531a67
1770471464.342024,key_press,keyboard,f6531a67
1770471464.3803601,key_release,keyboard,f6531a67
1770471464.4341667,key_press,keyboard,f6531a67
1770471464.483108,key_release,keyboard,f6531a67
1770471464.5409515,key_press,keyboard,f6531a67
1770471464.6369922,key_release,keyboard,f6531a67
1770471464.6560278,key_release,keyboard,f6531a67
1770471464.6603172,key_press,keyboard,f6531a67
1770471464.793312,key_release,keyboard,f6531a67
1770471464.8194048,key_press,keyboard,f6531a67
1770471464.8646386,key_press,keyboard,f6531a67
1770471464.9168544,key_release,keyboard,f6531a67
1770471464.9681473,key_press,keyboard,f6531a67
1770471465.043678,key_press,keyboard,f6531a67
1770471465.0531318,key_release,keyboard,f6531a67
1770471465.1253068,key_release,keyboard,f6531a67
1770471465.1903815,key_release,keyboard,f6531a67
1770471465.3065288,key_press,keyboard,f6531a67
1770471465.4292493,key_release,keyboard,f6531a67
1770471465.4516544,key_press,keyboard,f6531a67
1770471465.542871,key_press,keyboard,f6531a67
1770471465.5622842,key_release,keyboard,f6531a67
1770471465.6341348,key_press,keyboard,f6531a67
1770471465.6974423,key_release,keyboard,f6531a67
1770471465.6974423,key_press,keyboard,f6531a67
1770471465.7802858,key_release,keyboard,f6531a67
1770471465.807305,key_release,keyboard,f6531a67
1770471466.1092627,key_press,keyboard,f6531a67
1770471466.1728723,key_press,keyboard,f6531a67
1770471466.2506151,key_release,keyboard,f6531a67
1770471466.318172,key_release,keyboard,f6531a67
1770471466.8098311,key_press,keyboard,f6531a67
1770471466.9061844,key_press,keyboard,f6531a67
1770471466.9825687,key_release,keyboard,f6531a67
1770471467.0070362,key_press,keyboard,f6531a67
1770471467.044808,key_release,keyboard,f6531a67
1770471467.0520797,key_press,keyboard,f6531a67
1770471467.1128309,key_release,keyboard,f6531a67
1770471467.1788993,key_press,keyboard,f6531a67
1770471467.2207053,key_release,keyboard,f6531a67
1770471467.2920885,key_release,keyboard,f6531a67
1770471467.4220917,key_press,keyboard,f6531a67
1770471467.577372,key_press,keyboard,f6531a67
1770471467.5902534,key_release,keyboard,f6531a67
1770471467.724749,key_release,keyboard,f6531a67
1770471467.8691642,key_press,keyboard,f6531a67
1770471467.99876,key_release,keyboard,f6531a67
1770471468.1253378,key_press,keyboard,f6531a67
1770471468.2200525,key_release,keyboard,f6531a67
1770471468.2687669,key_press,keyboard,f6531a67
1770471468.3504188,key_press,keyboard,f6531a67
1770471468.3887668,key_release,keyboard,f6531a67
1770471468.4598515,key_press,keyboard,f6531a67
1770471468.5521042,key_release,keyboard,f6531a67
1770471468.579225,key_release,keyboard,f6531a67
1770471468.6049166,key_press,keyboard,f6531a67
1770471468.6998897,key_press,keyboard,f6531a67
1770471468.7405093,key_release,keyboard,f6531a67
1770471468.8434157,key_release,keyboard,f6531a67
1770471468.8591194,key_press,keyboard,f6531a67
1770471468.9380918,key_press,keyboard,f6531a67
1770471468.961216,key_release,keyboard,f6531a67
1770471468.9857323,key_press,keyboard,f6531a67
1770471469.0495062,key_release,keyboard,f6531a67
1770471469.0972235,key_release,keyboard,f6531a67
1770471470.885359,key_press,keyboard,f6531a67
1770471471.0125635,key_release,keyboard,f6531a67
1770471471.0157914,key_press,keyboard,f6531a67
1770471471.1269634,key_press,keyboard,f6531a67
1770471471.1879098,key_release,keyboard,f6531a67
1770471471.2247133,key_press,keyboard,f6531a67
1770471471.2859452,key_release,keyboard,f6531a67
1770471471.28848,key_press,keyboard,f6531a67
1770471471.3787227,key_release,keyboard,f6531a67
1770471471.3854916,key_release,keyboard,f6531a67
1770471471.4043283,key_press,keyboard,f6531a67
1770471471.4813504,key_press,keyboard,f6531a67
1770471471.5369308,key_release,keyboard,f6531a67
1770471471.5981314,key_press,keyboard,f6531a67
1770471471.627494,key_release,keyboard,f6531a67
1770471471.6711192,key_press,keyboard,f6531a67
1770471471.700066,key_press,keyboard,f6531a67
1770471471.7191527,key_release,keyboard,f6531a67
1770471471.7959058,key_release,keyboard,f6531a67
1770471471.8610835,key_release,keyboard,f6531a67
1770471471.9088051,key_press,keyboard,f6531a67
1770471471.9628632,key_press,keyboard,f6531a67
1770471472.0328681,key_release,keyboard,f6531a67
1770471472.082283,key_press,keyboard,f6531a67
1770471472.1084957,key_release,keyboard,f6531a67
1770471472.1167772,key_press,keyboard,f6531a67
1770471472.2224412,key_release,keyboard,f6531a67
1770471472.255948,key_release,keyboard,f6531a67
1770471472.400777,key_press,keyboard,f6531a67
1770471472.5108082,key_press,keyboard,f6531a67
1770471472.5279613,key_release,keyboard,f6531a67
1770471472.6232862,key_release,keyboard,f6531a67
1770471472.6716805,key_press,keyboard,f6531a67
1770471472.765893,key_press,keyboard,f6531a67
1770471472.799292,key_release,keyboard,f6531a67
1770471472.9397757,key_release,keyboard,f6531a67
1770471473.0226357,key_press,keyboard,f6531a67
1770471473.110537,key_press,keyboard,f6531a67
1770471473.1640668,key_release,keyboard,f6531a67
1770471473.205902,key_press,keyboard,f6531a67
1770471473.2741828,key_release,keyboard,f6531a67
1770471473.3068182,key_press,keyboard,f6531a67
1770471473.36501,key_press,keyboard,f6531a67
1770471473.3829324,key_release,keyboard,f6531a67
1770471473.4046564,key_release,keyboard,f6531a67
1770471473.518958,key_release,keyboard,f6531a67
1770471473.6572242,key_press,keyboard,f6531a67
1770471473.764861,key_press,keyboard,f6531a67
1770471473.849137,key_press,keyboard,f6531a67
1770471473.849137,key_release,keyboard,f6531a67
1770471473.9056644,key_release,keyboard,f6531a67
1770471473.9739165,key_release,keyboard,f6531a67
1770471474.0352652,key_press,keyboard,f6531a67
1770471474.1316946,key_press,keyboard,f6531a67
1770471474.1782432,key_release,keyboard,f6531a67
1770471474.2554035,key_release,keyboard,f6531a67
1770471475.1212184,key_press,keyboard,f6531a67
1770471475.2113419,key_release,keyboard,f6531a67
1770471475.4096653,key_press,keyboard,f6531a67
1770471475.5801928,key_release,keyboard,f6531a67
1770471475.8149874,key_press,keyboard,f6531a67
1770471475.9226153,key_release,keyboard,f6531a67
1770471476.0189278,key_press,keyboard,f6531a67
1770471476.1239522,key_release,keyboard,f6531a67
1770471476.1945984,key_press,keyboard,f6531a67
1770471476.2578235,key_release,keyboard,f6531a67
1770471476.6476886,key_press,keyboard,f6531a67
1770471476.7111273,key_release,keyboard,f6531a67
1770471476.7613523,key_press,keyboard,f6531a67
1770471476.8516192,key_release,keyboard,f6531a67
1770471476.9056475,key_press,keyboard,f6531a67
1770471477.0340395,key_release,keyboard,f6531a67
1770471477.113906,key_press,keyboard,f6531a67
1770471477.17772,key_press,keyboard,f6531a67
1770471477.2042673,key_release,keyboard,f6531a67
1770471477.3094616,key_release,keyboard,f6531a67
1770471477.5190778,key_press,keyboard,f6531a67
1770471477.5868955,key_press,keyboard,f6531a67
1770471477.663633,key_release,keyboard,f6531a67
1770471477.7145374,key_press,keyboard,f6531a67
1770471477.7461283,key_release,keyboard,f6531a67
1770471478.220368,key_press,keyboard,f6531a67
1770471478.2573402,key_press,keyboard,f6531a67
1770471478.2801068,key_press,keyboard,f6531a67
1770471478.3221247,key_press,keyboard,f6531a67
1770471478.3486497,key_press,keyboard,f6531a67
1770471478.376491,key_press,keyboard,f6531a67
1770471478.4086537,key_press,keyboard,f6531a67
1770471478.4448552,key_press,keyboard,f6531a67
1770471478.4739292,key_press,keyboard,f6531a67
1770471478.50646,key_press,keyboard,f6531a67
1770471478.543079,key_press,keyboard,f6531a67
1770471478.5714498,key_press,keyboard,f6531a67
1770471478.6107912,key_press,keyboard,f6531a67
1770471478.639552,key_press,keyboard,f6531a67
1770471478.6690652,key_press,keyboard,f6531a67
1770471478.7016325,key_press,keyboard,f6531a67
1770471478.733903,key_press,keyboard,f6531a67
1770471478.7744267,key_press,keyboard,f6531a67
1770471478.806727,key_press,keyboard,f6531a67
1770471478.8364222,key_press,keyboard,f6531a67
1770471478.8722515,key_press,keyboard,f6531a67
1770471478.8990915,key_press,keyboard,f6531a67
1770471478.9330633,key_press,keyboard,f6531a67
1770471478.964362,key_press,keyboard,f6531a67
1770471478.9971144,key_press,keyboard,f6531a67
1770471479.0296721,key_press,keyboard,f6531a67
1770471479.0672884,key_press,keyboard,f6531a67
1770471479.094267,key_press,keyboard,f6531a67
1770471479.127047,key_press,keyboard,f6531a67
1770471479.1612878,key_press,keyboard,f6531a67
1770471479.1948476,key_press,keyboard,f6531a67
1770471479.2239282,key_press,keyboard,f6531a67
1770471479.2564006,key_press,keyboard,f6531a67
1770471479.2744718,key_press,keyboard,f6531a67
1770471479.3796709,key_release,keyboard,f6531a67
1770471479.40253,key_release,keyboard,f6531a67
1770471479.4159613,key_press,keyboard,f6531a67
1770471479.527326,key_release,keyboard,f6531a67
1770471479.539381,key_press,keyboard,f6531a67
1770471479.6390314,key_press,keyboard,f6531a67
1770471479.6593444,key_release,keyboard,f6531a67
1770471479.7535071,key_release,keyboard,f6531a67
1770471479.7593195,key_press,keyboard,f6531a67
1770471479.7990024,key_press,keyboard,f6531a67
1770471479.8766947,key_release,keyboard,f6531a67
1770471479.8941689,key_press,keyboard,f6531a67
1770471479.899954,key_release,keyboard,f6531a67
1770471480.013241,key_press,keyboard,f6531a67
1770471480.0229805,key_release,keyboard,f6531a67
1770471480.0911646,key_press,keyboard,f6531a67
1770471480.138944,key_release,keyboard,f6531a67
1770471480.2161386,key_press,keyboard,f6531a67
1770471480.2315052,key_release,keyboard,f6531a67
1770471480.3089395,key_press,keyboard,f6531a67
1770471480.375442,key_release,keyboard,f6531a67
1770471480.462295,key_release,keyboard,f6531a67
1770471480.500488,key_press,keyboard,f6531a67
1770471480.5637262,key_press,keyboard,f6531a67
1770471480.5843494,key_release,keyboard,f6531a67
1770471480.6862528,key_release,keyboard,f6531a67
1770471480.7738607,key_press,keyboard,f6531a67
1770471480.854126,key_press,keyboard,f6531a67
1770471480.8992872,key_release,keyboard,f6531a67
1770471480.9324336,key_press,keyboard,f6531a67
1770471480.9557974,key_release,keyboard,f6531a67
1770471481.0775821,key_release,keyboard,f6531a67
1770471481.4040694,key_press,keyboard,f6531a67
1770471481.5608616,key_release,keyboard,f6531a67
1770471482.1484382,key_press,keyboard,f6531a67
1770471482.302008,key_release,keyboard,f6531a67
1770471482.3116887,key_press,keyboard,f6531a67
1770471482.4444144,key_release,keyboard,f6531a67
1770471482.5741265,key_press,keyboard,f6531a67
1770471482.658248,key_release,keyboard,f6531a67
1770471482.945035,key_press,keyboard,f6531a67
1770471483.0814266,key_release,keyboard,f6531a67
1770471483.084582,key_press,keyboard,f6531a67
1770471483.1843033,key_release,keyboard,f6531a67
1770471483.2160144,key_press,keyboard,f6531a67
1770471483.3752356,key_release,keyboard,f6531a67
1770471483.5468578,key_press,keyboard,f6531a67
1770471483.6755397,key_release,keyboard,f6531a67
1770471483.7628286,key_press,keyboard,f6531a67
1770471483.8940246,key_release,keyboard,f6531a67
1770471483.9095402,key_press,keyboard,f6531a67
1770471484.0519872,key_release,keyboard,f6531a67
1770471484.1778831,key_press,keyboard,f6531a67
1770471484.3044162,key_release,keyboard,f6531a67
1770471484.3313513,key_press,keyboard,f6531a67
1770471484.4524698,key_release,keyboard,f6531a67
1770471484.5516317,key_press,keyboard,f6531a67
1770471484.6406627,key_press,keyboard,f6531a67
1770471484.6804113,key_release,keyboard,f6531a67
1770471484.7385006,key_release,keyboard,f6531a67
1770471484.9369092,key_press,keyboard,f6531a67
1770471485.0816789,key_release,keyboard,f6531a67
1770471485.9693723,key_press,keyboard,f6531a67
1770471486.0924733,key_release,keyboard,f6531a67
1770471486.5485823,key_press,keyboard,f6531a67
1770471486.6524704,key_press,keyboard,f6531a67
1770471486.6982322,key_release,keyboard,f6531a67
1770471486.8051076,key_release,keyboard,f6531a67
1770471486.8719926,key_press,keyboard,f6531a67
1770471487.0605512,key_press,keyboard,f6531a67
1770471487.140671,key_release,keyboard,f6531a67
1770471487.15838,key_release,keyboard,f6531a67
1770471487.2357059,key_press,keyboard,f6531a67
1770471487.332153,key_press,keyboard,f6531a67
1770471487.360973,key_release,keyboard,f6531a67
1770471487.3641262,key_press,keyboard,f6531a67
1770471487.4439414,key_release,keyboard,f6531a67
1770471487.4597163,key_press,keyboard,f6531a67
1770471487.510275,key_release,keyboard,f6531a67
1770471487.5869226,key_press,keyboard,f6531a67
1770471487.6400192,key_release,keyboard,f6531a67
1770471487.7422159,key_release,keyboard,f6531a67
1770471487.7942302,key_press,keyboard,f6531a67
1770471487.8264503,key_press,keyboard,f6531a67
1770471487.9065523,key_release,keyboard,f6531a67
1770471487.9548151,key_release,keyboard,f6531a67
1770471487.9707189,key_press,keyboard,f6531a67
1770471488.0672245,key_press,keyboard,f6531a67
1770471488.1196606,key_release,keyboard,f6531a67
1770471488.194163,key_release,keyboard,f6531a67
1770471488.2447488,key_press,keyboard,f6531a67
1770471488.2824426,key_press,keyboard,f6531a67
1770471488.3556209,key_release,keyboard,f6531a67
1770471488.436981,key_release,keyboard,f6531a67
1770471488.4494817,key_press,keyboard,f6531a67
1770471488.5608294,key_press,keyboard,f6531a67
1770471488.593177,key_release,keyboard,f6531a67
1770471488.7077897,key_release,keyboard,f6531a67
1770471488.9090364,key_press,keyboard,f6531a67
1770471488.9884512,key_press,keyboard,f6531a67
1770471489.0511947,key_release,keyboard,f6531a67
1770471489.0830865,key_press,keyboard,f6531a67
1770471489.1699355,key_release,keyboard,f6531a67
1770471489.1786745,key_press,keyboard,f6531a67
1770471489.2581482,key_release,keyboard,f6531a67
1770471489.33787,key_release,keyboard,f6531a67
1770471489.3538282,key_press,keyboard,f6531a67
1770471489.4673798,key_press,keyboard,f6531a67
1770471489.499817,key_release,keyboard,f6531a67
1770471489.5152466,key_press,keyboard,f6531a67
1770471489.6085944,key_release,keyboard,f6531a67
1770471489.680578,key_release,keyboard,f6531a67
1770471489.6924696,key_press,keyboard,f6531a67
1770471489.7684193,key_press,keyboard,f6531a67
1770471489.895395,key_release,keyboard,f6531a67
1770471489.9275026,key_press,keyboard,f6531a67
1770471489.9654834,key_release,keyboard,f6531a67
1770471490.022622,key_press,keyboard,f6531a67
1770471490.0611355,key_release,keyboard,f6531a67
1770471490.1029472,key_release,keyboard,f6531a67
1770471490.1367812,key_press,keyboard,f6531a67
1770471490.2938743,key_release,keyboard,f6531a67
1770471490.8641524,key_press,keyboard,f6531a67
1770471490.9280283,key_press,keyboard,f6531a67
1770471491.0537767,key_release,keyboard,f6531a67
1770471491.1097324,key_release,keyboard,f6531a67
1770471491.112779,key_press,keyboard,f6531a67
1770471491.1845105,key_press,keyboard,f6531a67
1770471491.2450006,key_release,keyboard,f6531a67
1770471491.3315952,key_release,keyboard,f6531a67
1770471491.39096,key_press,keyboard,f6531a67
1770471491.4560041,key_press,keyboard,f6531a67
1770471491.5106032,key_release,keyboard,f6531a67
1770471491.5872548,key_release,keyboard,f6531a67
1770471491.6184268,key_press,keyboard,f6531a67
1770471491.7530484,key_press,keyboard,f6531a67
1770471491.8025517,key_release,keyboard,f6531a67
1770471491.8704066,key_release,keyboard,f6531a67
1770471491.9516876,key_press,keyboard,f6531a67
1770471492.0805814,key_press,keyboard,f6531a67
1770471492.109832,key_release,keyboard,f6531a67
1770471492.2066698,key_release,keyboard,f6531a67
1770471492.36859,key_press,keyboard,f6531a67
1770471492.464547,key_press,keyboard,f6531a67
1770471492.5123854,key_release,keyboard,f6531a67
1770471492.5980716,key_release,keyboard,f6531a67
1770471492.690819,key_press,keyboard,f6531a67
1770471492.7383263,key_press,keyboard,f6531a67
1770471492.8197696,key_release,keyboard,f6531a67
1770471492.8353107,key_release,keyboard,f6531a67
1770471492.9790707,key_press,keyboard,f6531a67
1770471493.107907,key_press,keyboard,f6531a67
1770471493.1239944,key_press,keyboard,f6531a67
1770471493.1541874,key_release,keyboard,f6531a67
1770471493.2170193,key_release,keyboard,f6531a67
1770471493.2514648,key_release,keyboard,f6531a67
1770471493.338016,key_press,keyboard,f6531a67
1770471493.3984284,key_press,keyboard,f6531a67
1770471493.4232283,key_release,keyboard,f6531a67
1770471493.5120595,key_release,keyboard,f6531a67
1770471493.5484066,key_press,keyboard,f6531a67
1770471493.6863616,key_press,keyboard,f6531a67
1770471493.7067506,key_release,keyboard,f6531a67
1770471493.806382,key_press,keyboard,f6531a67
1770471493.8919027,key_release,keyboard,f6531a67
1770471493.9101572,key_release,keyboard,f6531a67
1770471493.9248726,key_press,keyboard,f6531a67
1770471494.051861,key_press,keyboard,f6531a67
1770471494.060629,key_release,keyboard,f6531a67
1770471494.1920345,key_press,keyboard,f6531a67
1770471494.2267957,key_press,keyboard,f6531a67
1770471494.2285361,key_release,keyboard,f6531a67
1770471494.286816,key_release,keyboard,f6531a67
1770471494.343167,key_press,keyboard,f6531a67
1770471494.3569252,key_release,keyboard,f6531a67
1770471494.4869974,key_release,keyboard,f6531a67
1770471494.5242424,key_press,keyboard,f6531a67
1770471494.596575,key_press,keyboard,f6531a67
1770471494.6312392,key_release,keyboard,f6531a67
1770471494.675781,key_release,keyboard,f6531a67
1770471494.724024,key_press,keyboard,f6531a67
1770471494.8500245,key_release,keyboard,f6531a67
1770471494.8677137,key_press,keyboard,f6531a67
1770471494.9795187,key_release,keyboard,f6531a67
1770471495.0294912,key_press,keyboard,f6531a67
1770471495.1385245,key_release,keyboard,f6531a67
1770471495.379817,key_press,keyboard,f6531a67
1770471495.4931722,key_press,keyboard,f6531a67
1770471495.5198467,key_release,keyboard,f6531a67
1770471495.5728889,key_press,keyboard,f6531a67
1770471495.6529226,key_press,keyboard,f6531a67
1770471495.6611154,key_release,keyboard,f6531a67
1770471495.7026744,key_release,keyboard,f6531a67
1770471495.7551894,key_press,keyboard,f6531a67
1770471495.7634795,key_release,keyboard,f6531a67
1770471495.9100451,key_release,keyboard,f6531a67
1770471495.9968393,key_press,keyboard,f6531a67
1770471496.0845678,key_press,keyboard,f6531a67
1770471496.1245735,key_release,keyboard,f6531a67
1770471496.163231,key_press,keyboard,f6531a67
1770471496.227045,key_release,keyboard,f6531a67
1770471496.278032,key_release,keyboard,f6531a67
1770471496.3255951,key_press,keyboard,f6531a67
1770471496.4361956,key_press,keyboard,f6531a67
1770471496.483387,key_release,keyboard,f6531a67
1770471496.5506384,key_release,keyboard,f6531a67
1770471496.5554297,key_press,keyboard,f6531a67
1770471496.6590464,key_press,keyboard,f6531a67
1770471496.6770053,key_release,keyboard,f6531a67
1770471496.7583206,key_press,keyboard,f6531a67
1770471496.803337,key_release,keyboard,f6531a67
1770471496.8992033,key_release,keyboard,f6531a67
1770471496.9070206,key_press,keyboard,f6531a67
1770471497.0417101,key_release,keyboard,f6531a67
1770471497.3157234,key_press,keyboard,f6531a67
1770471497.396058,key_press,keyboard,f6531a67
1770471497.4079335,key_release,keyboard,f6531a67
1770471497.4491613,key_press,keyboard,f6531a67
1770471497.5136368,key_release,keyboard,f6531a67
1770471497.5723825,key_release,keyboard,f6531a67
1770471498.7754843,key_press,keyboard,f6531a67
1770471498.903782,key_release,keyboard,f6531a67
1770471499.0970194,key_press,keyboard,f6531a67
1770471499.226193,key_release,keyboard,f6531a67
1770471499.278104,key_press,keyboard,f6531a67
1770471499.3470216,key_press,keyboard,f6531a67
1770471499.4025874,key_release,keyboard,f6531a67
1770471499.480735,key_release,keyboard,f6531a67
1770471499.5632286,key_press,keyboard,f6531a67
1770471499.6242552,key_press,keyboard,f6531a67
1770471499.6869233,key_release,keyboard,f6531a67
1770471499.7247117,key_release,keyboard,f6531a67
1770471499.8193276,key_press,keyboard,f6531a67
1770471499.944034,key_release,keyboard,f6531a67
1770471500.804097,key_press,keyboard,f6531a67
1770471500.899305,key_release,keyboard,f6531a67
1770471500.9539607,key_press,keyboard,f6531a67
1770471501.0895774,key_release,keyboard,f6531a67
1770471501.285422,key_press,keyboard,f6531a67
1770471501.7894344,key_press,keyboard,f6531a67
1770471501.8260615,key_press,keyboard,f6531a67
1770471501.853719,key_press,keyboard,f6531a67
1770471501.8856955,key_press,keyboard,f6531a67
1770471501.9183228,key_press,keyboard,f6531a67
1770471501.936718,key_press,keyboard,f6531a67
1770471502.0221853,key_release,keyboard,f6531a67
1770471502.0311549,key_release,keyboard,f6531a67
1770471502.1578944,key_press,keyboard,f6531a67
1770471502.222364,key_press,keyboard,f6531a67
1770471502.2544792,key_release,keyboard,f6531a67
1770471502.3501537,key_press,keyboard,f6531a67
1770471502.413343,key_release,keyboard,f6531a67
1770471502.4479923,key_press,keyboard,f6531a67
1770471502.480217,key_release,keyboard,f6531a67
1770471502.5738401,key_release,keyboard,f6531a67
1770471502.6058512,key_press,keyboard,f6531a67
1770471502.732678,key_release,keyboard,f6531a67
1770471503.34981,key_press,keyboard,f6531a67
1770471503.3875804,key_press,keyboard,f6531a67
1770471503.4982781,key_press,keyboard,f6531a67
1770471503.5156596,key_release,keyboard,f6531a67
1770471503.5405746,key_press,keyboard,f6531a67
1770471503.5707314,key_release,keyboard,f6531a67
1770471503.6102896,key_release,keyboard,f6531a67
1770471503.6844957,key_release,keyboard,f6531a67
1770471503.7174294,key_press,keyboard,f6531a67
1770471503.7861707,key_press,keyboard,f6531a67
1770471503.8304186,key_release,keyboard,f6531a67
1770471503.9129252,key_release,keyboard,f6531a67
1770471503.963122,key_press,keyboard,f6531a67
1770471504.0409029,key_press,keyboard,f6531a67
1770471504.072722,key_release,keyboard,f6531a67
1770471504.1602554,key_press,keyboard,f6531a67
1770471504.1865692,key_release,keyboard,f6531a67
1770471504.2787113,key_release,keyboard,f6531a67
1770471504.6600199,key_press,keyboard,f6531a67
1770471504.7386587,key_press,keyboard,f6531a67
1770471504.7851868,key_release,keyboard,f6531a67
1770471504.8702757,key_release,keyboard,f6531a67
1770471505.3776724,key_press,keyboard,f6531a67
1770471505.5334852,key_release,keyboard,f6531a67
1770471505.563529,key_press,keyboard,f6531a67
1770471505.7069466,key_release,keyboard,f6531a67
1770471505.774218,key_press,keyboard,f6531a67
1770471505.8806849,key_release,keyboard,f6531a67
1770471505.9922335,key_press,keyboard,f6531a67
1770471506.103379,key_release,keyboard,f6531a67
1770471506.1671948,key_press,keyboard,f6531a67
1770471506.3053362,key_release,keyboard,f6531a67
1770471506.4247594,key_press,keyboard,f6531a67
1770471506.5016658,key_press,keyboard,f6531a67
1770471506.5336385,key_release,keyboard,f6531a67
1770471506.6292527,key_release,keyboard,f6531a67
1770471507.0340211,key_press,keyboard,f6531a67
1770471507.1434927,key_release,keyboard,f6531a67
1770471507.2427442,key_press,keyboard,f6531a67
1770471507.267505,key_press,keyboard,f6531a67
